"ID","First.name","Surname","Playing.for","Jumper.No.","Round","Date","Kicks","Handballs","Disposals","Marks","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Venue","Attendance","Home.team","Away.team","Home.score","Away.score","Season"
12403,"Daniel","Rioli","Richmond",17,"0","2024-03-09",12,3,15,2,0,0,0,2,5,5,0,2,0,0,0,2,10,0,0,2,2,1,"Carrara",22086,"Gold Coast","Richmond",99,60,2024
12935,"Maurice","Rioli","Richmond",10,"0","2024-03-09",3,4,7,1,0,1,0,2,0,0,0,0,1,0,0,3,5,0,1,1,0,2,"Carrara",22086,"Gold Coast","Richmond",99,60,2024
12712,"Jack","Ross","Richmond",5,"0","2024-03-09",5,5,10,2,0,0,0,0,0,3,0,1,0,0,0,4,5,0,0,0,0,1,"Carrara",22086,"Gold Coast","Richmond",99,60,2024
12918,"Samson","Ryan","Richmond",32,"0","2024-03-09",1,1,2,0,0,0,6,1,0,0,0,1,0,1,0,0,2,0,0,1,0,0,"Carrara",22086,"Gold Coast","Richmond",99,60,2024
12418,"Jayden","Short","Richmond",15,"0","2024-03-09",20,3,23,7,0,0,0,4,11,1,1,1,0,0,0,4,12,1,0,2,0,0,"Carrara",22086,"Gold Coast","Richmond",99,60,2024
12504,"Tim","Taranto","Richmond",14,"0","2024-03-09",10,5,15,2,0,0,0,4,1,3,4,9,0,2,0,10,5,0,0,1,0,0,"Carrara",22086,"Gold Coast","Richmond",99,60,2024
12174,"Nick","Vlastuin","Richmond",1,"0","2024-03-09",18,2,20,9,0,0,0,1,7,1,0,3,0,1,0,7,9,2,0,3,0,0,"Carrara",22086,"Gold Coast","Richmond",99,60,2024
13043,"Tylar","Young","Richmond",45,"0","2024-03-09",5,1,6,2,0,0,0,1,2,1,0,5,0,2,0,2,3,0,0,4,0,0,"Carrara",22086,"Gold Coast","Richmond",99,60,2024
12782,"Lachie","Ash","Greater Western Sydney",7,"0","2024-03-09",14,11,25,7,0,0,0,4,4,3,0,1,1,0,0,6,17,0,0,4,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12772,"Toby","Bedford","Greater Western Sydney",14,"0","2024-03-09",5,6,11,1,0,0,0,3,0,3,1,1,2,0,0,7,5,0,0,2,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12904,"Kieren","Briggs","Greater Western Sydney",32,"0","2024-03-09",7,7,14,0,0,0,20,3,0,3,6,2,1,1,0,9,1,0,0,3,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12910,"Callum","Brown","Greater Western Sydney",46,"0","2024-03-09",8,3,11,7,5,0,0,1,1,1,1,1,1,0,2,4,7,1,4,3,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12846,"Jack","Buckley","Greater Western Sydney",44,"0","2024-03-09",5,3,8,3,0,0,0,1,2,0,0,1,1,0,0,3,5,1,0,4,1,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
13054,"Aaron","Cadman","Greater Western Sydney",5,"0","2024-03-09",5,5,10,3,2,1,0,0,0,1,1,0,0,0,0,4,6,1,2,1,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12028,"Stephen","Coniglio","Greater Western Sydney",3,"0","2024-03-09",12,16,28,5,0,0,0,2,3,5,4,6,3,1,1,11,19,0,0,1,0,4,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12656,"Brent","Daniels","Greater Western Sydney",16,"0","2024-03-09",14,8,22,5,4,2,0,0,1,4,1,9,0,1,0,5,16,0,2,0,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12025,"Toby","Greene","Greater Western Sydney",4,"0","2024-03-09",9,6,15,3,1,0,0,0,0,4,0,5,1,5,0,6,9,0,0,0,0,4,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12770,"Tom","Green","Greater Western Sydney",12,"0","2024-03-09",16,14,30,4,1,0,0,6,4,4,9,1,1,1,3,11,19,0,1,1,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12091,"Nick","Haynes","Greater Western Sydney",19,"0","2024-03-09",16,7,23,9,0,0,0,1,4,3,1,3,0,0,0,6,18,1,0,5,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12462,"Harry","Himmelberg","Greater Western Sydney",27,"0","2024-03-09",14,10,24,5,0,0,0,2,5,1,3,3,1,0,0,9,11,0,0,7,1,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12321,"Jesse","Hogan","Greater Western Sydney",23,"0","2024-03-09",9,3,12,7,4,0,0,0,0,1,1,2,0,1,0,7,6,2,3,2,0,1,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12750,"Connor","Idun","Greater Western Sydney",39,"0","2024-03-09",8,8,16,5,0,0,0,1,2,1,1,1,1,1,0,8,9,1,0,2,1,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12255,"Josh","Kelly","Greater Western Sydney",22,"0","2024-03-09",22,10,32,5,1,0,0,3,5,7,2,8,1,1,0,7,23,0,1,1,0,1,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
13088,"Toby","McMullin","Greater Western Sydney",31,"0","2024-03-09",8,3,11,3,0,0,0,2,1,2,0,2,0,0,0,2,9,0,0,0,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12821,"Xavier","OHalloran","Greater Western Sydney",33,"0","2024-03-09",10,5,15,4,0,0,0,3,2,5,0,10,0,3,0,5,9,0,0,2,0,2,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12834,"Jake","Riccardi","Greater Western Sydney",26,"0","2024-03-09",1,3,4,1,0,0,3,0,0,1,1,2,0,2,0,2,3,0,0,1,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12644,"Sam","Taylor","Greater Western Sydney",15,"0","2024-03-09",8,7,15,4,0,0,0,0,2,0,0,2,1,1,0,6,7,2,0,5,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
13101,"Harvey","Thomas","Greater Western Sydney",28,"0","2024-03-09",3,6,9,0,0,0,0,0,0,1,0,4,0,1,0,4,5,0,0,4,0,3,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
11677,"Callan","Ward","Greater Western Sydney",8,"0","2024-03-09",2,6,8,0,0,0,0,1,0,0,3,1,0,1,0,4,4,0,0,0,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12991,"Jacob","Wehr","Greater Western Sydney",10,"0","2024-03-09",6,5,11,2,0,1,0,2,1,3,3,2,0,0,0,4,7,0,0,1,0,1,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12143,"Lachie","Whitfield","Greater Western Sydney",6,"0","2024-03-09",24,9,33,14,0,0,0,1,10,0,1,4,1,0,0,4,24,0,0,2,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12660,"Darcy","Cameron","Collingwood",14,"0","2024-03-09",15,5,20,4,2,0,30,5,2,1,2,6,2,0,0,10,8,1,0,1,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12428,"Mason","Cox","Collingwood",46,"0","2024-03-09",2,3,5,1,0,0,19,0,0,2,0,1,0,1,0,2,3,0,0,1,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12061,"Jack","Crisp","Collingwood",25,"0","2024-03-09",9,9,18,2,0,1,0,6,2,3,3,3,2,1,0,9,9,0,0,2,0,1,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12573,"Josh","Daicos","Collingwood",7,"0","2024-03-09",16,12,28,6,0,0,0,5,2,5,3,2,1,0,0,6,22,0,0,0,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12943,"Nick","Daicos","Collingwood",35,"0","2024-03-09",19,15,34,3,1,1,0,4,1,8,10,5,1,3,0,16,19,0,0,0,1,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12318,"Jordan","de Goey","Collingwood",2,"0","2024-03-09",11,10,21,4,0,0,0,1,1,4,7,6,1,3,0,8,11,0,0,0,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
13097,"Charlie","Dean","Collingwood",43,"0","2024-03-09",4,5,9,3,0,0,0,1,4,0,0,0,1,0,0,3,7,0,0,6,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12083,"Jamie","Elliott","Collingwood",5,"0","2024-03-09",9,7,16,3,0,2,0,3,0,2,1,5,1,1,0,5,8,0,2,0,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12744,"Bobby","Hill","Collingwood",23,"0","2024-03-09",5,5,10,1,2,0,0,3,0,0,0,3,0,0,0,3,6,0,1,0,1,1,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12026,"Will","Hoskin-Elliott","Collingwood",32,"0","2024-03-09",13,1,14,7,0,1,0,1,3,3,0,5,1,1,0,1,12,0,1,3,0,1,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
13013,"Ash","Johnson","Collingwood",40,"0","2024-03-09",2,0,2,1,0,0,0,1,0,1,0,2,1,1,0,2,0,1,0,0,1,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12578,"Patrick","Lipinski","Collingwood",1,"0","2024-03-09",12,14,26,2,0,2,0,2,3,3,1,4,1,1,0,9,16,0,1,0,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12459,"Oleg","Markov","Collingwood",37,"0","2024-03-09",5,11,16,2,0,0,0,0,1,1,2,3,0,0,0,7,10,1,0,2,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12371,"Brayden","Maynard","Collingwood",4,"0","2024-03-09",15,1,16,9,1,0,0,5,4,3,1,3,2,1,0,2,12,0,0,1,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12876,"Beau","McCreery","Collingwood",31,"0","2024-03-09",7,2,9,3,1,1,0,4,0,4,0,3,1,1,0,2,7,0,0,1,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12639,"Brody","Mihocek","Collingwood",41,"0","2024-03-09",8,6,14,3,3,2,0,0,0,0,0,1,0,0,0,4,9,0,3,1,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12196,"Tom","Mitchell","Collingwood",6,"0","2024-03-09",2,7,9,0,1,0,0,2,0,1,2,0,0,0,0,4,5,0,0,0,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12372,"Darcy","Moore","Collingwood",30,"0","2024-03-09",6,3,9,4,0,0,0,2,3,1,0,0,0,0,0,4,4,1,0,10,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12743,"John","Noble","Collingwood",9,"0","2024-03-09",4,4,8,1,0,0,0,3,3,1,0,2,0,1,0,2,6,0,0,1,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
4182,"Scott","Pendlebury","Collingwood",10,"0","2024-03-09",10,8,18,8,0,0,0,1,0,2,5,0,0,0,0,6,12,0,0,1,0,2,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12740,"Isaac","Quaynor","Collingwood",3,"0","2024-03-09",9,6,15,3,0,0,0,2,4,3,1,2,2,0,0,7,9,0,0,5,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12700,"Lachie","Schultz","Collingwood",8,"0","2024-03-09",8,8,16,5,0,3,0,6,0,5,0,3,0,1,0,5,11,0,1,2,0,0,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
11751,"Steele","Sidebottom","Collingwood",22,"0","2024-03-09",14,3,17,6,0,0,0,3,2,7,2,3,3,0,0,6,13,0,0,1,0,2,"Sydney Showground",21235,"Greater Western Sydney","Collingwood",114,82,2024
12276,"Blake","Acres","Carlton",13,"1","2024-03-14",11,6,17,6,0,1,0,3,2,4,2,2,0,1,0,5,13,0,0,1,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12965,"Jordan","Boyd","Carlton",37,"1","2024-03-14",10,3,13,4,0,1,0,3,3,0,0,3,0,0,0,1,11,0,1,2,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12976,"Jack","Carroll","Carlton",16,"1","2024-03-14",8,12,20,4,0,0,0,1,0,6,3,1,0,0,0,7,14,0,0,2,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12603,"Adam","Cerra","Carlton",5,"1","2024-03-14",8,7,15,3,1,0,0,6,0,2,3,1,1,1,0,5,10,0,0,1,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12822,"Matthew","Cottrell","Carlton",46,"1","2024-03-14",7,3,10,3,1,0,0,0,1,3,0,1,0,0,0,3,8,0,1,2,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12261,"Patrick","Cripps","Carlton",9,"1","2024-03-14",8,23,31,1,0,0,0,7,1,5,4,5,2,1,3,21,11,0,0,2,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12476,"David","Cuningham","Carlton",28,"1","2024-03-14",6,6,12,2,0,0,0,3,1,2,1,1,0,1,0,4,9,0,0,0,1,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12421,"Charlie","Curnow","Carlton",30,"1","2024-03-14",11,3,14,7,2,3,0,2,1,2,0,3,1,2,0,8,7,3,4,2,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12674,"Tom","De Koning","Carlton",12,"1","2024-03-14",8,7,15,4,1,2,28,6,1,5,2,2,3,2,0,5,10,0,1,3,1,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12936,"Corey","Durdin","Carlton",19,"1","2024-03-14",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12302,"Orazio","Fantasia","Carlton",14,"1","2024-03-14",2,7,9,2,0,2,0,1,2,1,0,1,0,1,0,7,2,1,1,1,1,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12596,"Lachie","Fogarty","Carlton",8,"1","2024-03-14",7,4,11,3,0,0,0,3,0,5,0,2,2,0,0,2,9,0,0,0,0,2,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12411,"George","Hewett","Carlton",29,"1","2024-03-14",8,12,20,1,0,0,0,6,0,3,6,4,0,2,0,7,13,0,0,0,0,1,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
13029,"Oliver","Hollands","Carlton",4,"1","2024-03-14",7,1,8,3,1,0,0,2,0,3,1,0,4,0,0,5,4,0,0,1,0,1,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12937,"Brodie","Kemp","Carlton",17,"1","2024-03-14",12,5,17,10,0,0,0,1,3,2,0,4,1,0,0,6,11,2,0,5,1,1,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12455,"Matthew","Kennedy","Carlton",7,"1","2024-03-14",8,5,13,4,1,1,0,2,0,2,1,2,0,1,0,5,9,0,1,0,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12404,"Mitch","McGovern","Carlton",11,"1","2024-03-14",19,7,26,8,0,0,0,1,5,4,1,2,0,0,2,8,13,1,0,2,0,1,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12566,"Harry","McKay","Carlton",10,"1","2024-03-14",10,3,13,6,3,0,2,7,0,4,2,2,1,0,0,9,4,4,3,2,0,1,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12508,"Nic","Newman","Carlton",24,"1","2024-03-14",19,5,24,5,0,0,0,7,3,3,2,5,3,2,0,7,15,0,0,2,0,1,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12839,"Matthew","Owies","Carlton",44,"1","2024-03-14",6,3,9,1,2,1,0,4,0,2,0,2,2,0,0,3,6,0,1,0,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12330,"Adam","Saad","Carlton",42,"1","2024-03-14",17,7,24,7,0,0,0,0,4,4,1,3,0,0,0,2,19,0,0,1,3,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12175,"Zac","Williams","Carlton",6,"1","2024-03-14",13,2,15,5,0,1,0,4,6,2,0,4,2,1,0,4,10,0,0,2,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12559,"Lewis","Young","Carlton",33,"1","2024-03-14",13,4,17,9,0,0,1,0,4,1,0,2,2,2,0,5,11,1,0,6,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12661,"Liam","Baker","Richmond",7,"1","2024-03-14",12,6,18,5,1,1,0,4,1,5,1,9,2,1,0,7,10,1,2,1,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12686,"Noah","Balta","Richmond",21,"1","2024-03-14",19,4,23,9,3,0,4,0,9,2,1,5,0,2,1,11,10,3,1,1,1,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12535,"Shai","Bolton","Richmond",29,"1","2024-03-14",9,9,18,4,0,1,0,3,1,4,2,7,0,2,0,6,12,0,1,1,2,1,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12456,"Nathan","Broad","Richmond",35,"1","2024-03-14",9,0,9,3,0,0,0,3,4,1,0,1,0,0,0,4,2,1,0,8,1,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
13100,"Seth","Campbell","Richmond",44,"1","2024-03-14",9,4,13,3,1,0,0,1,2,3,2,7,0,2,0,6,9,0,0,1,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12835,"Thomson","Dow","Richmond",27,"1","2024-03-14",5,11,16,4,0,0,0,0,2,2,3,1,0,1,0,7,9,0,0,0,0,2,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12947,"Josh","Gibcus","Richmond",18,"1","2024-03-14",1,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,5,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
11879,"Dylan","Grimes","Richmond",2,"1","2024-03-14",4,2,6,1,0,0,0,1,1,0,0,4,0,2,0,3,2,0,0,8,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12440,"Jacob","Hopper","Richmond",22,"1","2024-03-14",9,16,25,2,0,0,0,2,2,2,2,4,1,0,0,13,12,0,0,0,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
11948,"Tom","Lynch","Richmond",19,"1","2024-03-14",8,2,10,4,2,1,1,1,0,3,1,2,3,1,0,6,4,1,1,2,0,1,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12883,"Rhyan","Mansell","Richmond",31,"1","2024-03-14",5,1,6,1,0,1,0,1,0,1,0,1,2,1,0,4,3,0,0,1,0,1,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
11794,"Dustin","Martin","Richmond",4,"1","2024-03-14",11,5,16,4,2,0,0,3,0,2,1,4,0,1,0,7,9,0,2,0,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12317,"Kamdyn","McIntosh","Richmond",33,"1","2024-03-14",12,4,16,5,0,0,0,2,2,4,1,5,0,2,0,2,14,0,0,0,2,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12374,"Toby","Nankervis","Richmond",25,"1","2024-03-14",10,9,19,3,0,1,21,8,6,0,8,5,1,3,0,12,6,1,1,3,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12761,"Marlion","Pickett","Richmond",50,"1","2024-03-14",7,11,18,2,0,0,0,3,2,2,2,6,0,2,0,11,9,0,0,1,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
11917,"Dion","Prestia","Richmond",3,"1","2024-03-14",4,3,7,1,0,0,0,0,0,2,2,2,0,0,0,2,4,0,0,0,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12403,"Daniel","Rioli","Richmond",17,"1","2024-03-14",7,6,13,1,0,0,0,4,3,3,0,4,0,1,0,4,8,0,0,1,3,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12935,"Maurice","Rioli","Richmond",10,"1","2024-03-14",1,3,4,1,1,0,0,5,0,0,0,2,1,1,0,5,2,1,1,4,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12712,"Jack","Ross","Richmond",5,"1","2024-03-14",11,6,17,3,0,0,0,1,2,3,2,3,0,0,0,4,12,0,1,1,0,1,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12418,"Jayden","Short","Richmond",15,"1","2024-03-14",16,3,19,4,1,0,0,0,4,6,1,1,1,1,0,7,8,0,0,0,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12504,"Tim","Taranto","Richmond",14,"1","2024-03-14",15,6,21,3,1,2,0,4,1,5,6,4,1,0,0,10,11,1,0,1,0,1,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12174,"Nick","Vlastuin","Richmond",1,"1","2024-03-14",17,7,24,6,0,0,0,6,7,0,0,4,4,1,0,9,11,1,0,4,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
13043,"Tylar","Young","Richmond",45,"1","2024-03-14",2,1,3,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,3,0,0,"M.C.G.",83881,"Carlton","Richmond",86,81,2024
12660,"Darcy","Cameron","Collingwood",14,"1","2024-03-15",11,6,17,4,1,0,20,1,1,3,5,5,4,2,0,11,6,1,1,3,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12428,"Mason","Cox","Collingwood",46,"1","2024-03-15",5,7,12,5,0,1,18,1,2,1,2,5,3,3,0,7,5,3,1,1,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12061,"Jack","Crisp","Collingwood",25,"1","2024-03-15",4,11,15,2,0,0,0,2,2,0,4,3,0,2,0,8,8,0,0,0,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12573,"Josh","Daicos","Collingwood",7,"1","2024-03-15",9,7,16,2,1,0,0,0,1,1,1,0,2,0,0,5,11,0,0,0,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12943,"Nick","Daicos","Collingwood",35,"1","2024-03-15",17,20,37,6,1,1,0,2,0,6,7,3,2,1,0,15,23,0,0,0,1,1,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12318,"Jordan","de Goey","Collingwood",2,"1","2024-03-15",11,9,20,7,1,0,0,4,1,4,3,3,1,2,0,6,15,1,0,1,0,2,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
13097,"Charlie","Dean","Collingwood",43,"1","2024-03-15",7,5,12,6,0,0,0,1,2,0,0,2,1,1,0,4,8,1,0,2,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12083,"Jamie","Elliott","Collingwood",5,"1","2024-03-15",7,4,11,5,2,0,0,2,0,3,1,2,0,0,0,3,8,0,2,0,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12744,"Bobby","Hill","Collingwood",23,"1","2024-03-15",9,3,12,4,1,0,0,1,0,3,0,3,0,0,0,2,9,0,0,1,0,1,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12026,"Will","Hoskin-Elliott","Collingwood",32,"1","2024-03-15",17,2,19,2,0,0,0,1,4,4,0,4,0,0,0,7,10,0,0,0,0,1,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
11967,"Jeremy","Howe","Collingwood",38,"1","2024-03-15",13,1,14,6,0,1,0,2,5,1,0,2,0,0,0,1,8,0,0,8,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
13013,"Ash","Johnson","Collingwood",40,"1","2024-03-15",2,1,3,1,0,1,0,1,0,0,0,1,1,0,0,2,2,0,1,1,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12578,"Patrick","Lipinski","Collingwood",1,"1","2024-03-15",6,12,18,4,0,0,0,2,0,1,2,2,0,0,0,5,13,0,1,0,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12888,"Finlay","Macrae","Collingwood",18,"1","2024-03-15",2,6,8,0,0,0,0,2,1,2,2,0,1,0,0,5,3,0,0,0,0,1,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12459,"Oleg","Markov","Collingwood",37,"1","2024-03-15",7,5,12,5,0,0,0,3,1,2,0,3,1,2,0,4,9,0,0,0,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12371,"Brayden","Maynard","Collingwood",4,"1","2024-03-15",20,2,22,6,0,0,0,5,6,3,0,2,3,0,0,7,16,0,0,7,1,1,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12876,"Beau","McCreery","Collingwood",31,"1","2024-03-15",6,3,9,4,1,1,0,8,1,2,0,2,1,0,0,2,8,0,1,3,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12639,"Brody","Mihocek","Collingwood",41,"1","2024-03-15",4,3,7,2,0,1,0,6,0,1,0,2,1,2,0,4,3,1,1,1,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12372,"Darcy","Moore","Collingwood",30,"1","2024-03-15",12,4,16,8,0,0,0,1,7,1,0,4,0,1,0,4,10,0,0,8,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
4182,"Scott","Pendlebury","Collingwood",10,"1","2024-03-15",14,12,26,4,0,0,0,2,0,2,8,6,3,2,0,15,10,0,0,1,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12740,"Isaac","Quaynor","Collingwood",3,"1","2024-03-15",10,6,16,5,0,0,0,2,2,3,0,3,0,1,0,5,12,1,0,0,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12700,"Lachie","Schultz","Collingwood",8,"1","2024-03-15",6,4,10,3,2,0,0,2,0,3,0,0,0,0,0,3,7,0,1,2,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
11751,"Steele","Sidebottom","Collingwood",22,"1","2024-03-15",10,6,16,3,0,0,0,0,0,1,0,4,1,2,0,2,14,0,0,2,2,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12844,"Joel","Amartey","Sydney",36,"1","2024-03-15",6,1,7,6,1,2,0,2,0,0,0,1,0,0,0,3,4,2,3,0,0,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12699,"Nick","Blakey","Sydney",22,"1","2024-03-15",18,1,19,5,0,0,0,1,7,4,0,2,2,0,0,2,10,0,0,6,0,1,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12863,"Braeden","Campbell","Sydney",16,"1","2024-03-15",7,2,9,3,0,0,0,2,2,3,2,4,0,2,0,3,7,0,0,0,0,1,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12015,"Harry","Cunningham","Sydney",7,"1","2024-03-15",9,9,18,7,0,0,0,1,2,2,0,2,0,1,0,6,13,0,0,3,0,1,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
12497,"Oliver","Florent","Sydney",13,"1","2024-03-15",12,9,21,3,0,0,0,3,3,0,1,4,0,2,0,9,10,0,0,2,2,0,"M.C.G.",78933,"Collingwood","Sydney",69,102,2024
